incomeBetween100to200,blockFips,incomeLessThan25,incomeBelowPoverty,medianIncome,incomeGreater200,educationBachelorOrGreater,incomeBetween50to100,educationHighSchoolGraduate,incomeBetween25to50,lat,lng
0.28555,360610171002001,0.11305,0.166,115903.0,0.2436,0.7693,0.2296,0.9401,0.12821,40.7861,-73.9777
0.19005,360610015011008,0.1865,0.166,69490.0,0.2016,0.8695,0.23535,0.9835,0.1865,40.7111,-74.0055
0.3038,360610064003000,0.13291,0.166,94012.0,0.1118,0.7125,0.33544,0.9808,0.11603,40.7356,-73.9828
0.1325,360610040006000,0.2887,0.166,43467.0,0.0614,0.7068,0.2887,0.914,0.22873,40.7316,-73.9839
0.11809,360470538002003,0.29397,0.229,37565.0,0.0,0.3331,0.13945,0.8175,0.44849,40.6167,-73.955
0.17949,360470002001012,0.24872,0.229,58250.0,0.0,0.0114,0.36667,0.6068,0.20513,40.6503,-74.0135
0.29215,360610167004000,0.12613,0.166,75066.0,0.103,0.6698,0.32304,0.9801,0.15573,40.7852,-73.9777
0.38655,360610156014000,0.07412,0.166,114404.0,0.1602,0.7087,0.26967,0.9394,0.10946,40.7842,-73.948
0.43219,360610137006000,0.09506,0.166,128992.0,0.256,0.7441,0.07224,0.9464,0.14449,40.7633,-73.9785
0.24661,360610074003005,0.16999,0.166,152329.0,0.4126,0.8351,0.14206,0.9649,0.02873,40.7443,-73.9859
0.29837,360610078003000,0.16637,0.166,69081.0,0.1157,0.6225,0.26944,0.9573,0.15009,40.7462,-73.9757
0.08728,360470195002001,0.25686,0.229,55869.0,0.1721,0.5436,0.29676,0.9128,0.18703,40.6905,-73.9668
0.3224,360610015022000,0.06116,0.166,147277.0,0.2827,0.8492,0.25597,0.9469,0.07776,40.7087,-74.0058
0.17986,360610022012000,0.33633,0.166,57736.0,0.0629,0.3136,0.29137,0.7091,0.1295,40.7187,-73.9831
0.36686,360610088002000,0.06035,0.166,134411.0,0.3027,0.7125,0.27012,0.9266,0.0,40.7489,-73.9732
0.19107,360610073003000,0.13396,0.166,75413.0,0.1745,0.6808,0.28453,0.9496,0.21599,40.7331,-74.0055
0.09059,360610066009000,0.51103,,25818.0,0.0825,0.304,0.11614,0.7059,0.19977,40.7405,-73.9767
0.36482,360610072002002,0.12541,0.166,89474.0,0.0505,0.7357,0.41694,0.9745,0.04235,40.7449,-73.9812
0.15527,360610144022000,0.18669,0.166,55565.0,0.037,0.8119,0.43438,0.9716,0.18669,40.7775,-73.9483
0.21544,360610187004000,0.19801,0.166,91573.0,0.2142,0.7694,0.22541,0.918,0.14695,40.7974,-73.9706
0.30362,360610084002002,0.16357,0.166,108209.0,0.2096,0.7612,0.12341,0.9416,0.1998,40.7518,-73.9849
0.31479,340170077004002,0.12571,0.165,151969.0,0.3101,0.9414,0.21535,0.9954,0.034,40.727,-74.0308
0.22564,360610070003001,0.10536,0.166,87058.0,0.2186,0.7447,0.28446,0.9357,0.16594,40.7421,-73.9788
0.19463,360610106022003,0.03827,0.166,121858.0,0.3355,0.8146,0.2956,0.9772,0.13599,40.7603,-73.961
0.28957,360610151004003,0.14359,0.166,119654.0,0.2838,0.808,0.19556,0.981,0.08752,40.7752,-73.9887
0.3224,360610015022006,0.06116,0.166,147277.0,0.2827,0.8492,0.25597,0.9469,0.07776,40.7081,-74.0065
0.19408,360610106011000,0.08717,0.166,181672.0,0.4293,0.7455,0.19079,0.984,0.09868,40.759,-73.9621
0.42905,360610013001004,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.71,-74.0143
0.20363,360610044001000,0.15864,0.166,81005.0,0.1176,0.6541,0.36464,0.9752,0.15549,40.7333,-73.9796
0.2783,360610175005000,0.06918,0.166,133489.0,0.3129,0.7394,0.19182,0.9566,0.1478,40.7894,-73.9764
0.27979,360610169003001,0.09948,0.166,107872.0,0.258,0.7266,0.22073,0.9729,0.14197,40.7865,-73.9744
0.36961,360810001001005,0.10451,0.151,126837.0,0.2405,0.6612,0.23092,0.8588,0.05441,40.7481,-73.9564
0.16353,360470445002003,0.31015,0.229,42662.0,0.015,0.1576,0.2406,0.5357,0.27068,40.7033,-73.92
0.2068,360610036022003,0.23537,0.166,65115.0,0.0748,0.4306,0.30884,0.7458,0.17415,40.7238,-73.9902
0.32593,360610007001025,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7047,-74.0076
0.31236,360610080003000,0.21692,0.166,101449.0,0.1171,0.7598,0.24729,0.9924,0.10629,40.7466,-73.9779
0.35977,360610158013001,0.0,0.166,173961.0,0.4332,0.8408,0.13069,0.9885,0.07636,40.7838,-73.9535
0.16263,360610132005000,0.2,0.166,61329.0,0.0699,0.7066,0.39377,0.9526,0.1737,40.7705,-73.9485
0.16263,360610132005000,0.2,0.166,61329.0,0.0699,0.7066,0.39377,0.9526,0.1737,40.7706,-73.9501
0.10592,360610253005001,0.44979,0.166,28990.0,0.0,0.1281,0.19257,0.4901,0.25172,40.8441,-73.9406
0.30085,360610099001008,0.16017,0.166,129981.0,0.278,0.4913,0.14576,0.7939,0.11525,40.7568,-73.9982
0.32171,360610257003000,0.1938,0.166,55381.0,0.062,0.3408,0.18346,0.6336,0.23902,40.8071,-73.9552
0.20068,360610153005000,0.21088,0.166,107466.0,0.3112,0.7705,0.20918,0.9634,0.06803,40.7749,-73.9782
0.03687,360470512002000,0.21352,0.229,43789.0,0.0,0.1019,0.35945,0.6917,0.39017,40.6461,-73.9617
0.25419,360610040001001,0.17123,0.166,80451.0,0.0741,0.6891,0.36628,0.952,0.13416,40.7318,-73.9864
0.03988,360470305001005,0.23926,0.229,54379.0,0.0337,0.1146,0.46012,0.5532,0.22699,40.6774,-73.9583
0.24563,360610131002003,0.17643,0.166,128769.0,0.3316,0.6199,0.11635,0.9127,0.13004,40.7628,-73.9849
0.40318,360470167004001,0.15896,0.229,99830.0,0.0434,0.7574,0.28468,0.9319,0.10983,40.6621,-73.9793
0.36714,360610055022009,0.07938,0.166,135201.0,0.3043,0.7144,0.14995,0.9462,0.09923,40.7247,-73.9935
0.0706,360610225002000,0.40991,0.166,36556.0,0.0,0.1662,0.26238,0.5433,0.25711,40.8233,-73.9532
0.22115,360610075001008,0.07404,0.166,108928.0,0.3087,0.7567,0.25673,0.9863,0.13942,40.7343,-74.0094
0.32708,360610127004001,0.22036,0.166,82386.0,0.0632,0.4176,0.19071,0.8012,0.19862,40.7632,-73.9907
0.24661,360610074003005,0.16999,0.166,152329.0,0.4126,0.8351,0.14206,0.9649,0.02873,40.745,-73.9863
0.16263,360610132005000,0.2,0.166,61329.0,0.0699,0.7066,0.39377,0.9526,0.1737,40.7705,-73.9485
0.12739,360470504002001,0.14809,0.229,85422.0,0.0143,0.3242,0.53822,0.7342,0.17198,40.6493,-73.974
0.32568,360610136007000,0.20765,0.166,79928.0,0.0492,0.7575,0.28197,0.9619,0.13552,40.7729,-73.9485
0.19608,360610133001000,0.2,0.166,87013.0,0.2961,0.5567,0.17843,0.8837,0.12941,40.7625,-73.9864
0.05113,360610232004000,0.35992,0.166,38616.0,0.0,0.0085,0.26687,0.5417,0.32209,40.8222,-73.94
0.21326,360610125001007,0.23055,0.166,83595.0,0.2392,0.7385,0.10231,0.9001,0.2147,40.7586,-73.9838
0.07025,360610229002001,0.6157,0.166,22190.0,0.0289,0.0731,0.14463,0.4538,0.1405,40.8246,-73.9508
0.37921,360610152003000,0.02599,0.166,113291.0,0.2477,0.5573,0.29664,0.8113,0.05046,40.7805,-73.9464
0.21544,360610187004000,0.19801,0.166,91573.0,0.2142,0.7694,0.22541,0.918,0.14695,40.7974,-73.9708
0.0,360610196001001,0.39932,0.166,37054.0,0.0,0.2004,0.29352,0.5676,0.30717,40.8021,-73.9392
0.28553,360470033002003,0.21447,0.229,81705.0,0.1015,0.5427,0.2132,0.9475,0.18528,40.6898,-73.9797
0.32855,360610073002000,0.17953,0.166,87034.0,0.1221,0.7864,0.26212,0.9885,0.10772,40.7334,-74.0047
0.19487,360810121002000,0.27692,0.151,44948.0,0.0923,0.2291,0.1641,0.7871,0.2718,40.7735,-73.9064
0.26239,360610146012000,0.19633,0.166,108231.0,0.2881,0.7429,0.16514,0.964,0.08807,40.7771,-73.9515
0.139,360610121005000,0.28527,0.166,53352.0,0.0425,0.5422,0.32054,0.8502,0.21266,40.7601,-73.99
0.413,360610173007000,0.13436,0.166,108995.0,0.1982,0.7823,0.1663,0.9938,0.08811,40.7863,-73.971
0.28476,360610144024002,0.06078,0.166,129866.0,0.2673,0.8149,0.31807,0.9948,0.06911,40.7767,-73.9456
0.37981,360810077001006,0.20032,0.151,70698.0,0.024,0.1575,0.25,0.7843,0.14583,40.7669,-73.9344
0.4396,360610071005001,0.15442,0.166,102110.0,0.0772,0.7606,0.09589,0.9806,0.23288,40.7338,-74.0009
0.02318,360810279003000,0.36424,0.151,35407.0,0.0116,0.209,0.17384,0.7961,0.42715,40.7494,-73.8801
0.10755,360610253004005,0.49623,0.166,24825.0,0.0,0.093,0.24717,0.3181,0.14906,40.8419,-73.9377
0.23018,360610069001001,0.06467,0.166,149106.0,0.3887,0.8184,0.21975,0.9913,0.09666,40.7321,-74.008
0.3184,360610152004000,0.0544,0.166,124629.0,0.3264,0.5443,0.3008,0.808,0.0,40.779,-73.9461
0.34078,360610040004000,0.27561,0.166,79220.0,0.095,0.6667,0.15084,0.9053,0.1378,40.7292,-73.986
0.23296,360610052002003,0.06913,0.166,139017.0,0.4025,0.8341,0.22349,0.9727,0.07197,40.7381,-73.992
0.10941,360810455002000,0.19632,0.151,55860.0,0.0,0.1887,0.43252,0.8265,0.26176,40.7369,-73.8633
0.14865,360470499001004,0.33243,0.229,49738.0,0.0838,0.2227,0.24054,0.7168,0.1946,40.7222,-73.9464
0.1325,360610040006000,0.2887,0.166,43467.0,0.0614,0.7068,0.2887,0.914,0.22873,40.7316,-73.9838
0.17495,360610098006000,0.08195,0.166,96207.0,0.1685,0.7535,0.44107,0.9655,0.13352,40.7559,-73.9658
0.39009,360610098003001,0.14087,0.166,125897.0,0.2678,0.7905,0.14551,0.9856,0.05573,40.7549,-73.969
0.26799,360610045001008,0.14748,0.166,122967.0,0.2572,0.662,0.18885,0.9264,0.13849,40.7198,-73.9991
0.34496,360610078005003,0.01938,0.166,97806.0,0.1124,0.7443,0.45349,0.9418,0.06977,40.7446,-73.974
0.20244,360610154004000,0.15881,0.166,53718.0,0.0855,0.5503,0.2199,0.8467,0.33333,40.7826,-73.9509
0.2068,360610036022003,0.23537,0.166,65115.0,0.0748,0.4306,0.30884,0.7458,0.17415,40.7238,-73.9902
0.11499,360610169004000,0.26615,0.166,68737.0,0.1473,0.3436,0.35271,0.6864,0.11886,40.7854,-73.9752
0.21408,360470215003000,0.16523,0.229,60213.0,0.0402,0.4222,0.37644,0.767,0.20402,40.6736,-73.9659
0.02953,360050027023001,0.70276,0.3,15486.0,0.0,0.2053,0.02362,0.6386,0.24409,40.8063,-73.9157
0.31933,360610092001011,0.11459,0.166,114000.0,0.2437,0.7186,0.20474,0.9449,0.11765,40.7538,-73.974
0.44405,360610146021000,0.07067,0.166,133764.0,0.2556,0.7723,0.1225,0.9483,0.10719,40.7792,-73.9514
0.27187,360610110003000,0.09062,0.166,96765.0,0.156,0.7441,0.34247,0.966,0.13909,40.7621,-73.9638
0.35574,360610161004000,0.19344,0.166,135585.0,0.2869,0.833,0.11639,0.992,0.04754,40.7785,-73.9759
0.27627,360470015003008,0.14915,0.229,93020.0,0.1288,0.3002,0.26949,0.7333,0.17627,40.6906,-73.9827
0.43219,360610137006000,0.09506,0.166,128992.0,0.256,0.7441,0.07224,0.9464,0.14449,40.764,-73.9799
0.29777,360610106012000,0.0,0.166,163839.0,0.3662,0.7652,0.22771,0.9921,0.10828,40.7582,-73.9622
0.32115,360610050005001,0.167,0.166,108378.0,0.1996,0.7833,0.21443,0.9931,0.09783,40.7348,-73.9865
0.25321,360610066003000,0.12927,0.166,111560.0,0.2959,0.6113,0.32158,0.9101,0.0,40.7409,-73.9812
0.35087,360610129002006,0.12626,0.166,112467.0,0.1995,0.6611,0.16011,0.9118,0.16331,40.7606,-73.9963
0.27057,360610146013000,0.11709,0.166,82079.0,0.0459,0.7384,0.52532,0.9618,0.04114,40.7775,-73.9536
0.16216,360610121006001,0.33953,0.166,65240.0,0.0608,0.6392,0.38682,0.902,0.05068,40.7616,-73.9936
0.23466,360610101001007,0.19495,0.166,71243.0,0.1986,0.4443,0.08123,0.5876,0.29061,40.7487,-73.9901
0.0254,360610245005002,0.42963,0.166,32412.0,0.0,0.0683,0.25503,0.5,0.28995,40.8365,-73.9441
0.11601,360610193003001,0.43466,0.166,49773.0,0.0396,0.2786,0.3069,0.6795,0.10279,40.7993,-73.9625
0.43219,360610137006001,0.09506,0.166,128992.0,0.256,0.7441,0.07224,0.9464,0.14449,40.7635,-73.9799
0.29371,360610090006000,0.08914,0.166,128172.0,0.3634,0.8054,0.11543,0.9868,0.13829,40.7528,-73.9709
0.16102,360470527005005,0.23446,0.229,48559.0,0.0,0.158,0.27684,0.3988,0.32768,40.7087,-73.955
0.18831,360610175007001,0.12662,0.166,171459.0,0.4334,0.7027,0.13312,0.8866,0.11851,40.7885,-73.9749
0.13621,360470231001000,0.32241,0.229,46390.0,0.0414,0.3422,0.27586,0.6802,0.22414,40.6882,-73.9615
0.30085,360610099001008,0.16017,0.166,129981.0,0.278,0.4913,0.14576,0.7939,0.11525,40.7568,-73.9982
0.27033,360610155006000,0.12031,0.166,101760.0,0.2035,0.7472,0.25622,0.9826,0.14965,40.7756,-73.9846
0.0439,360810183005002,0.27073,0.151,53286.0,0.0,0.2712,0.48537,0.7288,0.2,40.7416,-73.9216
0.18182,360610111003002,0.10695,0.166,73283.0,0.0357,0.5369,0.48128,0.821,0.1943,40.7562,-73.9964
0.0,360050025001000,0.6361,0.3,17872.0,0.0287,0.5259,0.05158,0.683,0.28367,40.8064,-73.9181
0.20893,360610038001000,0.2982,0.166,62055.0,0.132,0.639,0.26306,0.8913,0.09782,40.7295,-73.9893
0.21326,360610125001002,0.23055,0.166,83595.0,0.2392,0.7385,0.10231,0.9001,0.2147,40.7619,-73.9854
0.19474,360610077004002,0.11053,0.166,72627.0,0.2039,0.7154,0.26053,0.9026,0.23026,40.7373,-74.0042
0.25905,360610070001000,0.09714,0.166,102132.0,0.1879,0.7302,0.32889,0.9524,0.12698,40.7447,-73.9774
0.30309,360610117001002,0.09927,0.166,86543.0,0.1302,0.387,0.28031,0.7096,0.18714,40.7606,-73.9994
0.0957,360610015013013,0.43945,0.166,38507.0,0.3047,0.3919,0.07813,0.8333,0.08203,40.7084,-74.0008
0.39904,360470149002002,0.10256,0.229,112119.0,0.1106,0.5521,0.27724,0.8042,0.11058,40.6629,-73.9846
0.18448,360610149004000,0.29771,0.166,51926.0,0.1539,0.8228,0.15013,0.9823,0.21374,40.7716,-73.9812
0.36083,360470515001012,0.19588,0.229,68378.0,0.0348,0.1737,0.25644,0.5324,0.15206,40.7165,-73.9505
0.19444,360610132002001,0.15278,0.166,70566.0,0.0,0.7581,0.3985,0.9589,0.25427,40.771,-73.9533
0.22263,360610149003000,0.17032,0.166,106268.0,0.2737,0.7162,0.22506,0.9468,0.10827,40.7725,-73.9819
0.22643,360610026022002,0.28203,0.166,83624.0,0.1966,0.5115,0.19742,0.8116,0.0975,40.7239,-73.9798
0.25482,360810111001002,0.26519,0.151,78265.0,0.0489,0.1958,0.32889,0.6862,0.10222,40.7787,-73.909
0.10455,360610237002000,0.4182,0.166,41399.0,0.0209,0.0599,0.15498,0.5094,0.30135,40.8309,-73.9486
0.32816,360810153001001,0.22838,0.151,58702.0,0.0,0.1805,0.25277,0.651,0.19069,40.7579,-73.9129
0.21356,360610065005001,0.2046,0.166,55648.0,0.1202,0.6793,0.19437,0.9364,0.26726,40.7284,-73.9992
0.46707,360610137005001,0.03293,0.166,163576.0,0.2844,0.7664,0.10778,0.9793,0.10778,40.7655,-73.9817
0.21861,360610091004000,0.20089,0.166,86043.0,0.1758,0.6756,0.29247,0.9965,0.11226,40.7439,-73.9971
0.43613,360610145001000,0.0271,0.166,164496.0,0.3381,0.826,0.17032,0.9958,0.02839,40.7719,-73.9861
0.14181,340170152011004,0.08783,0.165,74923.0,0.1363,0.557,0.45563,0.882,0.17841,40.7847,-74.0059
0.42905,360610013001016,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.708,-74.0149
0.28041,360610057001005,0.08615,0.166,129468.0,0.2787,0.8401,0.25169,0.9952,0.10304,40.7301,-73.9927
0.17107,360610043001001,0.14272,0.166,54887.0,0.1554,0.6494,0.28348,0.849,0.24731,40.7233,-73.9946
0.30503,360610112031002,0.23917,0.166,80554.0,0.1265,0.6025,0.20104,0.9801,0.12825,40.7602,-73.9689
0.24661,360610074003000,0.16999,0.166,152329.0,0.4126,0.8351,0.14206,0.9649,0.02873,40.745400000000004,-73.9845
0.27366,360610126001002,0.07019,0.166,89629.0,0.1741,0.7615,0.34696,0.965,0.13505,40.7681,-73.9563
0.13759,360610135002002,0.49914,0.166,24809.0,0.0461,0.2212,0.13529,0.6487,0.18192,40.7678,-73.9915
0.38848,360610056003000,0.0,0.166,131570.0,0.2201,0.8524,0.33678,0.9476,0.05465,40.7401,-73.9887
0.26154,360610061002001,0.22098,0.166,169369.0,0.3916,0.7942,0.1049,0.9597,0.02098,40.7327,-73.9931
0.20938,360610077003000,0.16875,0.166,77725.0,0.2385,0.7218,0.27188,0.984,0.11146,40.7396,-74.0035
0.18387,360470397003001,0.26454,0.229,39448.0,0.0,0.1105,0.15385,0.6116,0.39775,40.6907,-73.9216
0.04637,360050253002001,0.47782,0.3,26404.0,0.0,0.0324,0.17944,0.2975,0.29637,40.86,-73.9052
0.05465,360610174021002,0.48372,0.166,23055.0,0.0244,0.1709,0.2593,0.6384,0.17791,40.7972,-73.9488
0.02979,360610279003002,0.39858,0.166,28316.0,0.0,0.2041,0.22979,0.6908,0.34184,40.8539,-73.9318
0.16263,360610132005000,0.2,0.166,61329.0,0.0699,0.7066,0.39377,0.9526,0.1737,40.7699,-73.9488
0.35087,360610129002008,0.12626,0.166,112467.0,0.1995,0.6611,0.16011,0.9118,0.16331,40.7624,-73.9964
0.10899,360810189002005,0.25048,0.151,50477.0,0.0134,0.3827,0.35373,0.7964,0.27342,40.7404,-73.929
0.0,360470011001012,0.15625,0.229,78042.0,0.0,0.0,0.84375,0.9643,0.0,40.6927,-73.986
0.33054,360610060002003,0.13494,0.166,108321.0,0.1778,0.7176,0.21653,0.977,0.14017,40.7351,-73.978
0.02243,360810683001000,0.17414,0.151,55735.0,0.0132,0.2243,0.51187,0.6994,0.27836,40.7365,-73.8676
0.13652,360610191004001,0.34072,0.166,61424.0,0.168,0.7405,0.25904,0.9047,0.09568,40.7988,-73.9694
0.3212,360610103001000,0.18125,0.166,93773.0,0.1162,0.609,0.27572,0.9354,0.10567,40.753,-73.9958
0.07443,360610162005008,0.39256,0.166,26717.0,0.0,0.1617,0.21129,0.6084,0.32173,40.7864,-73.9421
0.16746,360610077001000,0.23086,0.166,69764.0,0.0837,0.8153,0.43062,0.9789,0.08732,40.7383,-74.0006
0.21818,360610110006000,0.17677,0.166,73118.0,0.1131,0.673,0.29293,0.9587,0.19899,40.7617,-73.9617
0.24056,360610067002002,0.13718,0.166,93734.0,0.2217,0.6828,0.32306,0.9471,0.07754,40.7297,-74.004
0.15429,360610132001000,0.13886,0.166,67291.0,0.1697,0.7851,0.32594,0.968,0.21119,40.7717,-73.9518
0.17553,360610183006000,0.26862,0.166,58139.0,0.0239,0.4221,0.49468,0.7987,0.03723,40.7957,-73.9705
0.33135,360610066005000,0.07363,0.166,100893.0,0.1675,0.6205,0.22328,0.9552,0.20428,40.7401,-73.9822
0.46978,360610009001000,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7061,-74.0111
0.17488,360610307001001,0.18719,0.166,79177.0,0.1158,0.4785,0.37931,0.7864,0.14286,40.8713,-73.9148
0.04416,360610235021004,0.5052,0.166,26660.0,0.0195,0.0659,0.21688,0.592,0.21429,40.8266,-73.9398
0.37921,360610152003000,0.02599,0.166,113291.0,0.2477,0.5573,0.29664,0.8113,0.05046,40.7803,-73.9466
0.28021,360470141001000,0.16112,0.229,79087.0,0.1296,0.4197,0.31699,0.7747,0.11208,40.6661,-73.9882
0.46978,360610009001016,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7035,-74.0109
0.06045,360610056001000,0.21951,0.166,77022.0,0.3256,0.7372,0.27147,0.9447,0.12301,40.7437,-73.9851
0.25905,360610070001000,0.09714,0.166,102132.0,0.1879,0.7302,0.32889,0.9524,0.12698,40.745400000000004,-73.9776
0.17986,360610022012000,0.33633,0.166,57736.0,0.0629,0.3136,0.29137,0.7091,0.1295,40.7192,-73.9828
0.32593,360610007001009,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7067,-74.0101
0.29044,360610146026000,0.0671,0.166,125518.0,0.2509,0.7294,0.24265,0.9438,0.1489,40.7779,-73.9515
0.13766,360810065021000,0.2057,0.151,54113.0,0.0174,0.1794,0.35601,0.8258,0.28323,40.7658,-73.9171
0.10442,360610129001009,0.29993,0.166,45744.0,0.1254,0.4481,0.20463,0.8698,0.26559,40.7638,-73.9941
0.34262,360610197011000,0.32869,0.166,102354.0,0.1337,0.7176,0.19499,0.9203,0.0,40.8025,-73.9587
0.28708,360610090003000,0.04625,0.166,162269.0,0.3493,0.7497,0.18501,0.9837,0.13238,40.753,-73.9695
0.25569,360610134006000,0.10248,0.166,115732.0,0.3023,0.7194,0.25466,0.9714,0.08489,40.7723,-73.9587
0.22433,360610047002002,0.12277,0.166,169092.0,0.4152,0.728,0.12388,0.9246,0.11384,40.7231,-74.0044
0.09833,360610041001001,0.52505,0.166,21061.0,0.0538,0.2202,0.21892,0.4352,0.1039,40.7213,-73.9952
0.10621,360610229004001,0.26052,0.166,39011.0,0.0,0.0863,0.28858,0.4586,0.34469,40.8247,-73.949
0.05412,360470513004012,0.3634,0.229,39653.0,0.0,0.161,0.31443,0.3745,0.26804,40.7105,-73.9532
0.21958,360610193004000,0.45238,0.166,41067.0,0.0397,0.2927,0.10318,0.5054,0.18519,40.8013,-73.9606
0.15217,360470503002002,0.37923,0.229,43297.0,0.0,0.0621,0.32367,0.7702,0.14493,40.7104,-73.9486
0.32593,360610007001002,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7079,-74.0099
0.17553,360610183006001,0.26862,0.166,58139.0,0.0239,0.4221,0.49468,0.7987,0.03723,40.795,-73.9708
0.15166,360610138003000,0.12006,0.166,85262.0,0.1343,0.7488,0.36493,0.9274,0.22907,40.7748,-73.9551
0.1325,360610040006000,0.2887,0.166,43467.0,0.0614,0.7068,0.2887,0.914,0.22873,40.731,-73.9831
0.09059,360610066009000,0.51103,,25818.0,0.0825,0.304,0.11614,0.7059,0.19977,40.7412,-73.9772
0.32924,360610118003000,0.11794,0.166,148788.0,0.2924,0.7088,0.17199,0.9584,0.08845,40.7669,-73.9621
0.30095,360610072005001,0.07653,0.166,93977.0,0.1892,0.7837,0.3577,0.9954,0.07567,40.7443,-73.9805
0.24817,360610078004000,0.11728,0.166,98219.0,0.2031,0.6339,0.28063,0.9504,0.15079,40.7463,-73.9773
0.35992,360610034004001,0.20817,0.166,77188.0,0.0447,0.4129,0.20039,0.7951,0.18677,40.7299,-73.9826
0.17711,360610034003002,0.25522,0.166,65162.0,0.1063,0.6278,0.27066,0.9252,0.19074,40.728,-73.9832
0.23735,360610126004000,0.11361,0.166,141546.0,0.3678,0.8116,0.2351,0.9719,0.04612,40.7676,-73.9601
0.08298,360610111001001,0.34244,0.166,40076.0,0.1166,0.4022,0.27731,0.7069,0.18067,40.7548,-73.9944
0.14654,360470510011000,0.25121,0.229,58527.0,0.0,0.0473,0.45411,0.6579,0.14815,40.6455,-73.961
0.30085,360610099001041,0.16017,0.166,129981.0,0.278,0.4913,0.14576,0.7939,0.11525,40.7482,-74.0051
0.27033,360610155006000,0.12031,0.166,101760.0,0.2035,0.7472,0.25622,0.9826,0.14965,40.7775,-73.9835
0.08986,360610151001000,0.53333,0.166,23113.0,0.0,0.2058,0.14638,0.6208,0.23044,40.7743,-73.9874
0.18047,360610145002000,0.21755,0.166,135265.0,0.419,0.7585,0.09642,0.9654,0.08653,40.7691,-73.9857
0.2141,360610133003000,0.22063,0.166,48088.0,0.0,0.4431,0.3342,0.7397,0.23107,40.7652,-73.9897
0.3048,360610038007001,0.3349,0.166,57140.0,0.0395,0.6598,0.15993,0.9042,0.16087,40.7283,-73.9875
0.21275,360610072004001,0.22308,0.166,63920.0,0.0999,0.7981,0.32989,0.9614,0.13437,40.743,-73.9805
0.16196,360610216001004,0.37055,0.166,30012.0,0.065,0.3297,0.15337,0.7198,0.24908,40.7989,-73.9535
0.30331,360610138007000,0.11523,0.166,102076.0,0.1523,0.8058,0.34437,0.997,0.08477,40.7739,-73.9529
0.05368,360470319001000,0.2664,0.229,35259.0,0.0557,0.2941,0.3002,0.7379,0.32406,40.669200000000004,-73.9503
0.04286,360470491002000,0.26429,0.229,45934.0,0.0,0.125,0.08571,0.3427,0.60714,40.7039,-73.9425
0.30309,360610117001000,0.09927,0.166,86543.0,0.1302,0.387,0.28031,0.7096,0.18714,40.7593,-73.9959
0.28692,360610090004000,0.1028,0.166,100574.0,0.2121,0.7561,0.1972,0.9861,0.20094,40.7537,-73.9682
0.38937,360610062002000,0.13237,0.166,104507.0,0.0976,0.7379,0.25507,0.9679,0.1256,40.7376,-73.9738
0.46978,360610009001000,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7061,-74.0111
0.25346,360610063004000,0.20123,0.166,51501.0,0.1536,0.8245,0.09063,0.9954,0.30108,40.7331,-73.9972
0.21326,360610125001007,0.23055,0.166,83595.0,0.2392,0.7385,0.10231,0.9001,0.2147,40.7587,-73.9838
0.42905,360610013001016,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.708,-74.0149
0.04691,360610251002000,0.47974,0.166,30609.0,0.0,0.2408,0.34968,0.5436,0.12367,40.8404,-73.9375
0.18898,360610255004000,0.23885,0.166,64625.0,0.0,0.1472,0.45669,0.5558,0.11549,40.844,-73.9414
0.21511,360610139002000,0.11659,0.166,85375.0,0.0443,0.6033,0.41215,0.8903,0.21182,40.7678,-73.9869
0.24056,360610067002004,0.13718,0.166,93734.0,0.2217,0.6828,0.32306,0.9471,0.07754,40.7295,-74.0029
0.40964,360610317043002,0.07229,0.166,118053.0,0.1968,0.756,0.24498,0.9655,0.07631,40.709,-74.0169
0.33974,360610086012003,0.0,0.166,159860.0,0.3697,0.8321,0.20768,0.9599,0.08283,40.7436,-73.9727
