cv_folds,model,parameters,predictors,score,score_std,timestamp
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.947724659,0.004104604,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.941362782,0.003631842,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940464699,0.004229595,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939854666,0.004809478,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939484307,0.004908625,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9688527,0.003744281,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.962817458,0.005761246,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960061767,0.004636223,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960656211,0.005173981,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960461949,0.004562504,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.892857589,0.073056976,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.598171678,0.059671506,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.516276586,0.040622562,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.448094918,0.045071665,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.404132182,0.046963628,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.927340958,0.007916116,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.917222549,0.006802399,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916311134,0.006587358,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.915892995,0.006421878,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916004313,0.006556895,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.935851461,0.006296182,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.92523866,0.005607062,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924565996,0.00576094,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924234154,0.005497582,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924161572,0.00547942,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.946812923,0.005149036,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.94070696,0.004908028,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.9403624,0.005631308,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939958947,0.004739175,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939663321,0.005046762,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.969072988,0.004274796,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.961638706,0.006170798,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.959871718,0.004842876,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960373314,0.004638177,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960181036,0.00431512,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.892857589,0.073056976,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.598171678,0.059671506,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.516276586,0.040622562,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.448094918,0.045071665,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.404132182,0.046963628,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.927340958,0.007916116,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.917222549,0.006802399,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916311134,0.006587358,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.915892995,0.006421878,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916004313,0.006556895,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.935851461,0.006296182,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.92523866,0.005607062,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924565996,0.00576094,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924234154,0.005497582,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924161572,0.00547942,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.946812923,0.005149036,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.94070696,0.004908028,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.9403624,0.005631308,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939958947,0.004739175,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939663321,0.005046762,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.969072988,0.004274796,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.961638706,0.006170798,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.959871718,0.004842876,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960373314,0.004638177,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960181036,0.00431512,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.892857589,0.073056976,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.598171678,0.059671506,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.516276586,0.040622562,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.448094918,0.045071665,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.404132182,0.046963628,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.927340958,0.007916116,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.917222549,0.006802399,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916311134,0.006587358,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.915892995,0.006421878,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916004313,0.006556895,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.935851461,0.006296182,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.92523866,0.005607062,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924565996,0.00576094,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924234154,0.005497582,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924161572,0.00547942,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.946812923,0.005149036,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.94070696,0.004908028,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.9403624,0.005631308,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939958947,0.004739175,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939663321,0.005046762,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.969072988,0.004274796,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.961638706,0.006170798,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.959871718,0.004842876,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960373314,0.004638177,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960181036,0.00431512,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.89739188,0.069371983,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.609622052,0.054862723,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.530402602,0.047002279,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.457118863,0.057164505,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-1.410630751,0.045064806,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.931293239,0.012772585,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916872332,0.00643616,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916346587,0.006469213,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916063647,0.00620483,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.916106338,0.006494869,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.938031123,0.00544395,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.92551779,0.005202186,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924774529,0.005472664,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.92435309,0.0053363,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.924275784,0.005444109,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.948049758,0.00450755,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.941141963,0.004090452,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.940467949,0.004488782,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939988389,0.004887486,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.939771807,0.005017202,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.969275153,0.004591303,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.962366768,0.006032277,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960118803,0.00473417,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960832505,0.005122758,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced_subsample'}","['bathrooms', 'bedrooms', 'price']",-0.960731411,0.004679373,3/15/17 18:48
